"Kind","Agent_Id","Queue_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",2,1,527496,103,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",103,8324428361652135,8324428362139375,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,104,2738,"chunk_fwd_kernel_o",104,8324428362139375,8324428369197103,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,105,1737,"fused_l2norm_qk_kernel",105,8324428370149105,8324428370326625,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,106,2334,"chunk_local_cumsum_scalar_kernel",106,8324428370326625,8324428370499785,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,107,2335,"chunk_scaled_dot_kkt_fwd_kernel",107,8324428370499785,8324428372303827,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,108,2336,"solve_tril_16x16_kernel",108,8324428372303827,8324428373849149,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,109,2337,"merge_16x16_to_64x64_inverse_kernel",109,8324428373849149,8324428375082830,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,110,2338,"recompute_w_u_fwd_kernel",110,8324428375082830,8324428380789677,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,111,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",111,8324428380789677,8324428391827410,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,112,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",112,8324428391827410,8324428392314531,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,113,2738,"chunk_fwd_kernel_o",113,8324428392314531,8324428399350299,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,114,1737,"fused_l2norm_qk_kernel",114,8324428399504260,8324428399678180,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,115,2334,"chunk_local_cumsum_scalar_kernel",115,8324428399678180,8324428399853740,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,116,2335,"chunk_scaled_dot_kkt_fwd_kernel",116,8324428399853740,8324428401653022,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,117,2336,"solve_tril_16x16_kernel",117,8324428401653022,8324428403197664,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,118,2337,"merge_16x16_to_64x64_inverse_kernel",118,8324428403197664,8324428404391465,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,119,2338,"recompute_w_u_fwd_kernel",119,8324428404391465,8324428410102832,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,120,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",120,8324428410102832,8324428421131725,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,121,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",121,8324428421131725,8324428421618606,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,122,2738,"chunk_fwd_kernel_o",122,8324428421618716,8324428428663084,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,123,1737,"fused_l2norm_qk_kernel",123,8324428428802324,8324428428976164,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,124,2334,"chunk_local_cumsum_scalar_kernel",124,8324428428976164,8324428429151684,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,125,2335,"chunk_scaled_dot_kkt_fwd_kernel",125,8324428429151684,8324428430950846,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,126,2336,"solve_tril_16x16_kernel",126,8324428430950846,8324428432494728,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,127,2337,"merge_16x16_to_64x64_inverse_kernel",127,8324428432494728,8324428433728410,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,128,2338,"recompute_w_u_fwd_kernel",128,8324428433728410,8324428439431776,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,129,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",129,8324428439431776,8324428450474870,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,130,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",130,8324428450474870,8324428450961430,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,131,2738,"chunk_fwd_kernel_o",131,8324428450961430,8324428458003519,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,132,1737,"fused_l2norm_qk_kernel",132,8324428458130639,8324428458304399,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,133,2334,"chunk_local_cumsum_scalar_kernel",133,8324428458304399,8324428458479559,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,134,2335,"chunk_scaled_dot_kkt_fwd_kernel",134,8324428458479559,8324428460272681,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,135,2336,"solve_tril_16x16_kernel",135,8324428460272681,8324428461816123,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,136,2337,"merge_16x16_to_64x64_inverse_kernel",136,8324428461816123,8324428463057085,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,137,2338,"recompute_w_u_fwd_kernel",137,8324428463057085,8324428468771851,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,138,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",138,8324428468771851,8324428479811985,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,139,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",139,8324428479811985,8324428480299945,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,140,2738,"chunk_fwd_kernel_o",140,8324428480299945,8324428487345994,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,141,1737,"fused_l2norm_qk_kernel",141,8324428487471594,8324428487645514,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,142,2334,"chunk_local_cumsum_scalar_kernel",142,8324428487645514,8324428487820714,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,143,2335,"chunk_scaled_dot_kkt_fwd_kernel",143,8324428487820714,8324428489624236,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,144,2336,"solve_tril_16x16_kernel",144,8324428489624328,8324428491168769,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,145,2337,"merge_16x16_to_64x64_inverse_kernel",145,8324428491168769,8324428492347090,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,146,2338,"recompute_w_u_fwd_kernel",146,8324428492347090,8324428498055417,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,147,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",147,8324428498055417,8324428509088190,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,148,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",148,8324428509088190,8324428509575031,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,149,2738,"chunk_fwd_kernel_o",149,8324428509574964,8324428516618412,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,150,1737,"fused_l2norm_qk_kernel",150,8324428516745599,8324428516926559,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,151,2334,"chunk_local_cumsum_scalar_kernel",151,8324428516926559,8324428517101720,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,152,2335,"chunk_scaled_dot_kkt_fwd_kernel",152,8324428517101720,8324428518895322,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,153,2336,"solve_tril_16x16_kernel",153,8324428518895322,8324428520440764,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,154,2337,"merge_16x16_to_64x64_inverse_kernel",154,8324428520440764,8324428521648685,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,155,2338,"recompute_w_u_fwd_kernel",155,8324428521648685,8324428527351812,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,156,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",156,8324428527351812,8324428538400985,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,157,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",157,8324428538400985,8324428538889146,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,158,2738,"chunk_fwd_kernel_o",158,8324428538889145,8324428545929193,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,159,1737,"fused_l2norm_qk_kernel",159,8324428546051394,8324428546225595,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,160,2334,"chunk_local_cumsum_scalar_kernel",160,8324428546225595,8324428546400875,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,161,2335,"chunk_scaled_dot_kkt_fwd_kernel",161,8324428546400875,8324428548195557,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,162,2336,"solve_tril_16x16_kernel",162,8324428548195557,8324428549738119,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,163,2337,"merge_16x16_to_64x64_inverse_kernel",163,8324428549738119,8324428550960120,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,164,2338,"recompute_w_u_fwd_kernel",164,8324428550959903,8324428556668189,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,165,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",165,8324428556668189,8324428567691522,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,166,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",166,8324428567691522,8324428568179042,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,167,2738,"chunk_fwd_kernel_o",167,8324428568179042,8324428575215651,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,168,1737,"fused_l2norm_qk_kernel",168,8324428575379051,8324428575552891,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,169,2334,"chunk_local_cumsum_scalar_kernel",169,8324428575552891,8324428575728011,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,170,2335,"chunk_scaled_dot_kkt_fwd_kernel",170,8324428575728011,8324428577525533,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,171,2336,"solve_tril_16x16_kernel",171,8324428577525533,8324428579072255,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,172,2337,"merge_16x16_to_64x64_inverse_kernel",172,8324428579072255,8324428580298977,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,173,2338,"recompute_w_u_fwd_kernel",173,8324428580298977,8324428586019063,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,174,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",174,8324428586019063,8324428597056237,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,175,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",175,8324428597056237,8324428597544397,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,176,2738,"chunk_fwd_kernel_o",176,8324428597544397,8324428604591245,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,177,1737,"fused_l2norm_qk_kernel",177,8324428604729526,8324428604903406,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,178,2334,"chunk_local_cumsum_scalar_kernel",178,8324428604903406,8324428605078766,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,179,2335,"chunk_scaled_dot_kkt_fwd_kernel",179,8324428605078766,8324428606886088,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,180,2336,"solve_tril_16x16_kernel",180,8324428606886088,8324428608432130,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,181,2337,"merge_16x16_to_64x64_inverse_kernel",181,8324428608432130,8324428609671972,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,182,2338,"recompute_w_u_fwd_kernel",182,8324428609671972,8324428615383418,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,183,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",183,8324428615383357,8324428626411730,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,184,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",184,8324428626411730,8324428626899170,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,185,2738,"chunk_fwd_kernel_o",185,8324428626899170,8324428633935338,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,186,1737,"fused_l2norm_qk_kernel",186,8324428634064379,8324428634239419,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,187,2334,"chunk_local_cumsum_scalar_kernel",187,8324428634239419,8324428634415219,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,188,2335,"chunk_scaled_dot_kkt_fwd_kernel",188,8324428634415219,8324428636214421,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,189,2336,"solve_tril_16x16_kernel",189,8324428636214421,8324428637760623,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,190,2337,"merge_16x16_to_64x64_inverse_kernel",190,8324428637760623,8324428638981984,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,191,2338,"recompute_w_u_fwd_kernel",191,8324428638981984,8324428644699511,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,192,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",192,8324428644699511,8324428655745484,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,193,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",193,8324428655745484,8324428656232205,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,194,2738,"chunk_fwd_kernel_o",194,8324428656232205,8324428663271573,0,32768,256,1,1,512,1024,32
