"Kind","Agent_Id","Queue_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",2,1,538577,103,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",103,8325701684404961,8325701685374762,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,104,2738,"chunk_fwd_kernel_o",104,8325701685374762,8325701699975977,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,105,1737,"fused_l2norm_qk_kernel",105,8325701702062653,8325701702407573,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,106,2334,"chunk_local_cumsum_scalar_kernel",106,8325701702787453,8325701703170933,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,107,2335,"chunk_scaled_dot_kkt_fwd_kernel",107,8325701703170933,8325701706950177,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,108,2336,"solve_tril_16x16_kernel",108,8325701706950177,8325701710025380,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,109,2337,"merge_16x16_to_64x64_inverse_kernel",109,8325701710025380,8325701712300822,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,110,2338,"recompute_w_u_fwd_kernel",110,8325701712300822,8325701724617355,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,111,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",111,8325701724617355,8325701746977218,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,112,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",112,8325701746977218,8325701747946139,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,113,2738,"chunk_fwd_kernel_o",113,8325701747946139,8325701762547394,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,114,1737,"fused_l2norm_qk_kernel",114,8325701762698874,8325701763063035,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,115,2334,"chunk_local_cumsum_scalar_kernel",115,8325701763063035,8325701763445555,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,116,2335,"chunk_scaled_dot_kkt_fwd_kernel",116,8325701763445642,8325701767228525,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,117,2336,"solve_tril_16x16_kernel",117,8325701767228525,8325701770302608,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,118,2337,"merge_16x16_to_64x64_inverse_kernel",118,8325701770302608,8325701772598290,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,119,2338,"recompute_w_u_fwd_kernel",119,8325701772598290,8325701784914183,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,120,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",120,8325701784914183,8325701807288846,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,121,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",121,8325701807288846,8325701808258687,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,122,2738,"chunk_fwd_kernel_o",122,8325701808258687,8325701822858822,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,123,1737,"fused_l2norm_qk_kernel",123,8325701822991982,8325701823365542,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,124,2334,"chunk_local_cumsum_scalar_kernel",124,8325701823365542,8325701823748223,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,125,2335,"chunk_scaled_dot_kkt_fwd_kernel",125,8325701823748223,8325701827524267,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,126,2336,"solve_tril_16x16_kernel",126,8325701827524191,8325701830596674,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,127,2337,"merge_16x16_to_64x64_inverse_kernel",127,8325701830596674,8325701832891676,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,128,2338,"recompute_w_u_fwd_kernel",128,8325701832891676,8325701845149248,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,129,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",129,8325701845149248,8325701867530471,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,130,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",130,8325701867530471,8325701868500152,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,131,2738,"chunk_fwd_kernel_o",131,8325701868500152,8325701883106807,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,132,1737,"fused_l2norm_qk_kernel",132,8325701883232448,8325701883581208,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,133,2334,"chunk_local_cumsum_scalar_kernel",133,8325701883581208,8325701883962768,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,134,2335,"chunk_scaled_dot_kkt_fwd_kernel",134,8325701883962768,8325701887755292,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,135,2336,"solve_tril_16x16_kernel",135,8325701887755292,8325701890828655,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,136,2337,"merge_16x16_to_64x64_inverse_kernel",136,8325701890828655,8325701893086458,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,137,2338,"recompute_w_u_fwd_kernel",137,8325701893086457,8325701905339389,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,138,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",138,8325701905339389,8325701927708131,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,139,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",139,8325701927708131,8325701928677372,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,140,2738,"chunk_fwd_kernel_o",140,8325701928677372,8325701943285507,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,141,1737,"fused_l2norm_qk_kernel",141,8325701943407908,8325701943754068,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,142,2334,"chunk_local_cumsum_scalar_kernel",142,8325701943754068,8325701944135908,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,143,2335,"chunk_scaled_dot_kkt_fwd_kernel",143,8325701944135908,8325701947925192,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,144,2336,"solve_tril_16x16_kernel",144,8325701947925192,8325701950996075,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,145,2337,"merge_16x16_to_64x64_inverse_kernel",145,8325701950996075,8325701953284838,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,146,2338,"recompute_w_u_fwd_kernel",146,8325701953284838,8325701965565090,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,147,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",147,8325701965565275,8325701987934458,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,148,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",148,8325701987934458,8325701988906899,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,149,2738,"chunk_fwd_kernel_o",149,8325701988906899,8325702003509114,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,150,1737,"fused_l2norm_qk_kernel",150,8325702003628954,8325702003976394,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,151,2334,"chunk_local_cumsum_scalar_kernel",151,8325702003976394,8325702004358635,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,152,2335,"chunk_scaled_dot_kkt_fwd_kernel",152,8325702004358635,8325702008133118,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,153,2336,"solve_tril_16x16_kernel",153,8325702008133118,8325702011207482,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,154,2337,"merge_16x16_to_64x64_inverse_kernel",154,8325702011207482,8325702013539244,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,155,2338,"recompute_w_u_fwd_kernel",155,8325702013539244,8325702025817297,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,156,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",156,8325702025817297,8325702048201720,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,157,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",157,8325702048201720,8325702049173041,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,158,2738,"chunk_fwd_kernel_o",158,8325702049172833,8325702063766087,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,159,1737,"fused_l2norm_qk_kernel",159,8325702063932167,8325702064300007,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,160,2334,"chunk_local_cumsum_scalar_kernel",160,8325702064300007,8325702064682247,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,161,2335,"chunk_scaled_dot_kkt_fwd_kernel",161,8325702064682247,8325702068459051,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,162,2336,"solve_tril_16x16_kernel",162,8325702068459051,8325702071533054,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,163,2337,"merge_16x16_to_64x64_inverse_kernel",163,8325702071533054,8325702073789977,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,164,2338,"recompute_w_u_fwd_kernel",164,8325702073789977,8325702086033589,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,165,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",165,8325702086033589,8325702108403572,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,166,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",166,8325702108403572,8325702109372573,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,167,2738,"chunk_fwd_kernel_o",167,8325702109372573,8325702123970508,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,168,1737,"fused_l2norm_qk_kernel",168,8325702124101148,8325702124454149,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,169,2334,"chunk_local_cumsum_scalar_kernel",169,8325702124454149,8325702124836309,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,170,2335,"chunk_scaled_dot_kkt_fwd_kernel",170,8325702124836359,8325702128609282,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,171,2336,"solve_tril_16x16_kernel",171,8325702128609282,8325702131683645,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,172,2337,"merge_16x16_to_64x64_inverse_kernel",172,8325702131683645,8325702134005047,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,173,2338,"recompute_w_u_fwd_kernel",173,8325702134005047,8325702146246900,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,174,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",174,8325702146246900,8325702168604403,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,175,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",175,8325702168604403,8325702169574964,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,176,2738,"chunk_fwd_kernel_o",176,8325702169574964,8325702184176299,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,177,1737,"fused_l2norm_qk_kernel",177,8325702184307379,8325702184657099,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,178,2334,"chunk_local_cumsum_scalar_kernel",178,8325702184657099,8325702185039739,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,179,2335,"chunk_scaled_dot_kkt_fwd_kernel",179,8325702185039739,8325702188807543,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,180,2336,"solve_tril_16x16_kernel",180,8325702188807752,8325702191881355,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,181,2337,"merge_16x16_to_64x64_inverse_kernel",181,8325702191881355,8325702194200037,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,182,2338,"recompute_w_u_fwd_kernel",182,8325702194200037,8325702206445610,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,183,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",183,8325702206445610,8325702228826153,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,184,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",184,8325702228826153,8325702229799554,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,185,2738,"chunk_fwd_kernel_o",185,8325702229799554,8325702244397529,0,32768,256,1,1,512,1024,64
"KERNEL_DISPATCH",2,1,538577,186,1737,"fused_l2norm_qk_kernel",186,8325702244522689,8325702244879490,0,0,128,1,1,8388608,1,1
"KERNEL_DISPATCH",2,1,538577,187,2334,"chunk_local_cumsum_scalar_kernel",187,8325702244879490,8325702245261250,0,0,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,188,2335,"chunk_scaled_dot_kkt_fwd_kernel",188,8325702245261250,8325702249038014,0,8192,512,1,1,524288,64,1
"KERNEL_DISPATCH",2,1,538577,189,2336,"solve_tril_16x16_kernel",189,8325702249038014,8325702252111257,0,0,64,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,190,2337,"merge_16x16_to_64x64_inverse_kernel",190,8325702252111257,8325702254377860,0,2048,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,191,2338,"recompute_w_u_fwd_kernel",191,8325702254377688,8325702266627940,0,16384,256,1,1,262144,64,1
"KERNEL_DISPATCH",2,1,538577,192,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",192,8325702266627940,8325702288990563,0,40960,256,1,1,1024,64,1
"KERNEL_DISPATCH",2,1,538577,193,2715,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",193,8325702288990563,8325702289958284,0,0,256,1,1,33554432,1,1
"KERNEL_DISPATCH",2,1,538577,194,2738,"chunk_fwd_kernel_o",194,8325702289958284,8325702304557179,0,32768,256,1,1,512,1024,64
